25
2.5752e-08,4.4109e-08,9.09918e-08,3.34502e-08,2.89991e-08,3.88896e-08,2.63492e-08,1.15086e-07,4.60802e-08,5.28662e-08,4.44603e-08,1.42023e-07,9.55444e-08,9.11626e-08,4.90036e-08,9.34626e-08,3.60096e-08,4.71724e-08,3.39121e-08,9.19635e-08,4.11118e-08,3.0711e-08,8.93867e-08,3.43972e-08,3.92876e-08
-85.7635,-100.438,-106.727,-98.0352,-96.7949,-99.3439,-95.9626,-108.768,-100.818,-102.011,-100.507,-110.594,-107.151,-106.744,-101.352,-106.96,-98.6756,-101.021,-98.1543,-106.82,-99.8265,-97.2931,-106.573,-98.2777,-99.4323
0,3.14159,3.14159,3.14159,3.14159,3.14159,3.14159,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319
83.3101,86.1001,88.1106,84.8545,118.117,85.5757,76.0921,88.5063,107.253,86.7469,81.8104,88.7896,88.2007,86.0163,86.4902,88.1606,112.304,86.3537,79.2364,98.5464,109.416,123.611,88.0767,48.0364,80.7232
32.3051,299.422,76.2486,155.777,32.3051,20.6421,32.3051,280.83,299.422,313.429,299.422,81.2428,67.6692,76.2486,231.599,108.98,155.777,163.121,155.777,76.2486,20.6421,32.3051,8.8011,32.3051,20.6421
96.6899,93.8999,91.8894,95.1455,118.117,94.4243,76.0921,91.4937,107.253,93.2531,81.8104,91.2104,91.7993,86.0163,93.5098,91.8394,112.304,93.6463,79.2364,98.5464,109.416,56.3893,91.9233,131.964,80.7232
212.305,240.578,103.751,204.223,212.305,339.358,212.305,100.83,240.578,313.429,240.578,261.243,67.6692,103.751,231.599,108.98,204.223,343.121,204.223,103.751,339.358,212.305,188.801,212.305,339.358
25
2.5316e-08,4.36288e-08,9.12702e-08,3.30221e-08,2.86125e-08,3.91003e-08,2.59231e-08,1.15319e-07,4.56207e-08,5.28338e-08,4.39839e-08,1.41676e-07,9.60114e-08,9.14405e-08,4.85081e-08,9.37007e-08,3.56123e-08,4.74022e-08,3.34899e-08,9.2239e-08,4.13112e-08,3.03463e-08,8.90153e-08,3.40719e-08,3.94961e-08
-85.6151,-100.343,-106.754,-97.9233,-96.6783,-99.3908,-95.821,-108.785,-100.73,-102.005,-100.413,-110.573,-107.194,-106.77,-101.264,-106.982,-98.5792,-101.063,-98.0455,-106.846,-99.8686,-97.1893,-106.537,-98.1952,-99.4783
0,3.14159,3.14159,3.14159,3.14159,3.14159,3.14159,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319,6.28319
83.1943,86.0571,88.1164,84.7876,118.532,85.5996,75.8588,88.5093,107.432,86.7449,81.7211,88.7867,88.2094,86.0284,86.4543,88.1653,112.567,86.3714,79.099,98.5206,109.319,124.07,88.0686,47.5426,80.7726
32.1291,299.281,76.5047,156.013,32.1291,20.0551,32.1291,280.641,299.281,313.968,299.281,81.3562,67.5665,76.5047,231.641,108.712,156.013,163.585,156.013,76.5047,20.0551,32.1291,8.64268,32.1291,20.0551
96.8057,93.9429,91.8836,95.2124,118.532,94.4004,75.8588,91.4907,107.432,93.2551,81.7211,91.2133,91.7906,86.0284,93.5457,91.8347,112.567,93.6286,79.099,98.5206,109.319,55.9304,91.9314,132.457,80.7726
212.129,240.719,103.495,203.987,212.129,339.945,212.129,100.641,240.719,313.968,240.719,261.356,67.5665,103.495,231.641,108.712,203.987,343.585,203.987,103.495,339.945,212.129,188.643,212.129,339.945
